2025-03-21 19:41:58,963 - VoiceApp - INFO - PyAudio imported successfully
2025-03-21 19:41:59,041 - VoiceApp - INFO - Initializing Voice Cloning App
2025-03-21 19:41:59,041 - VoiceApp - INFO - Voice model initialized on cpu
2025-03-21 19:41:59,042 - VoiceApp - INFO - Audio player initialized
2025-03-21 19:41:59,064 - matplotlib.pyplot - DEBUG - Loaded backend qtagg version 5.15.6.
2025-03-21 19:41:59,078 - matplotlib.font_manager - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2025-03-21 19:41:59,078 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=24, inst=LOAD_CONST(arg=2, lineno=4)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=26, inst=LOAD_FAST(arg=2, lineno=4)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack ['$const24.9']
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=28, inst=LOAD_CONST(arg=0, lineno=4)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack ['$const24.9', '$out026.10']
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - dispatch pc=30, inst=LOAD_CONST(arg=3, lineno=4)
2025-03-21 20:14:15,392 - numba.core.byteflow - DEBUG - stack ['$const24.9', '$out026.10', '$const28.11']
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=32, inst=BUILD_SLICE(arg=2, lineno=4)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack ['$const24.9', '$out026.10', '$const28.11', '$const30.12']
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=34, inst=STORE_SUBSCR(arg=None, lineno=4)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack ['$const24.9', '$out026.10', '$32build_slice.14']
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=36, inst=LOAD_CONST(arg=2, lineno=5)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=38, inst=LOAD_FAST(arg=2, lineno=5)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack ['$const36.15']
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=40, inst=LOAD_CONST(arg=4, lineno=5)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack ['$const36.15', '$out038.16']
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=42, inst=LOAD_CONST(arg=0, lineno=5)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack ['$const36.15', '$out038.16', '$const40.17']
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=44, inst=BUILD_SLICE(arg=2, lineno=5)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack ['$const36.15', '$out038.16', '$const40.17', '$const42.18']
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=46, inst=STORE_SUBSCR(arg=None, lineno=5)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack ['$const36.15', '$out038.16', '$44build_slice.20']
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=48, inst=LOAD_GLOBAL(arg=4, lineno=6)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - dispatch pc=50, inst=LOAD_GLOBAL(arg=5, lineno=6)
2025-03-21 20:14:15,393 - numba.core.byteflow - DEBUG - stack ['$48load_global.21']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=52, inst=LOAD_CONST(arg=2, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$50load_global.22']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=54, inst=LOAD_CONST(arg=4, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$50load_global.22', '$const52.23']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=56, inst=CALL_FUNCTION(arg=2, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$50load_global.22', '$const52.23', '$const54.24']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=58, inst=UNARY_NEGATIVE(arg=None, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$56call_function.25']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=60, inst=LOAD_FAST(arg=1, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=62, inst=LOAD_CONST(arg=2, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26', '$full_shape060.27']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=64, inst=BINARY_SUBSCR(arg=None, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26', '$full_shape060.27', '$const62.28']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=66, inst=LOAD_GLOBAL(arg=6, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26', '$64binary_subscr.29']
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - dispatch pc=68, inst=LOAD_CONST(arg=2, lineno=6)
2025-03-21 20:14:15,394 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26', '$64binary_subscr.29', '$66load_global.30']
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - dispatch pc=70, inst=LOAD_CONST(arg=3, lineno=6)
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26', '$64binary_subscr.29', '$66load_global.30', '$const68.31']
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - dispatch pc=72, inst=CALL_FUNCTION(arg=2, lineno=6)
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26', '$64binary_subscr.29', '$66load_global.30', '$const68.31', '$const70.32']
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - dispatch pc=74, inst=BINARY_SUBTRACT(arg=None, lineno=6)
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26', '$64binary_subscr.29', '$72call_function.33']
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - dispatch pc=76, inst=CALL_FUNCTION(arg=2, lineno=6)
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - stack ['$48load_global.21', '$58unary_negative.26', '$74binary_subtract.34']
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - dispatch pc=78, inst=GET_ITER(arg=None, lineno=6)
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - stack ['$76call_function.35']
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - end state. edges=[Edge(pc=80, stack=('$78get_iter.36',), blockstack=(), npush=0)]
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - pending: deque([State(pc_initial=80 nstack_initial=1)])
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - stack: ['$phi80.0']
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - state.pc_initial: State(pc_initial=80 nstack_initial=1)
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - dispatch pc=80, inst=FOR_ITER(arg=4, lineno=6)
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - stack ['$phi80.0']
2025-03-21 20:14:15,395 - numba.core.byteflow - DEBUG - end state. edges=[Edge(pc=90, stack=(), blockstack=(), npush=0), Edge(pc=82, stack=('$phi80.0', '$80for_iter.2'), blockstack=(), npush=0)]
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - pending: deque([State(pc_initial=90 nstack_initial=0), State(pc_initial=82 nstack_initial=2)])
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - stack: []
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - state.pc_initial: State(pc_initial=90 nstack_initial=0)
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - dispatch pc=90, inst=LOAD_FAST(arg=2, lineno=8)
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - stack []
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - dispatch pc=92, inst=RETURN_VALUE(arg=None, lineno=8)
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - stack ['$out090.0']
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - end state. edges=[]
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - pending: deque([State(pc_initial=82 nstack_initial=2)])
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - stack: ['$phi82.0', '$phi82.1']
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - state.pc_initial: State(pc_initial=82 nstack_initial=2)
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - dispatch pc=82, inst=STORE_FAST(arg=3, lineno=6)
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - stack ['$phi82.0', '$phi82.1']
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - dispatch pc=84, inst=LOAD_CONST(arg=2, lineno=7)
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - stack ['$phi82.0']
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - dispatch pc=86, inst=STORE_FAST(arg=4, lineno=7)
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - stack ['$phi82.0', '$const84.2']
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - dispatch pc=88, inst=JUMP_ABSOLUTE(arg=41, lineno=7)
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - stack ['$phi82.0']
2025-03-21 20:14:15,396 - numba.core.byteflow - DEBUG - end state. edges=[Edge(pc=80, stack=('$phi82.0',), blockstack=(), npush=0)]
2025-03-21 20:14:15,397 - numba.core.byteflow - DEBUG - pending: deque([State(pc_initial=80 nstack_initial=1)])
2025-03-21 20:14:15,397 - numba.core.byteflow - DEBUG - -------------------------Prune PHIs-------------------------
2025-03-21 20:14:15,397 - numba.core.byteflow - DEBUG - Used_phis: defaultdict(<class 'set'>,
            {State(pc_initial=0 nstack_initial=0): set(),
             State(pc_initial=80 nstack_initial=1): {'$phi80.0'},
             State(pc_initial=82 nstack_initial=2): {'$phi82.1'},
             State(pc_initial=90 nstack_initial=0): set()})
2025-03-21 20:14:15,397 - numba.core.byteflow - DEBUG - defmap: {'$phi80.0': State(pc_initial=0 nstack_initial=0),
 '$phi82.1': State(pc_initial=80 nstack_initial=1)}
2025-03-21 20:14:15,397 - numba.core.byteflow - DEBUG - phismap: defaultdict(<class 'set'>,
            {'$phi80.0': {('$78get_iter.36',
                           State(pc_initial=0 nstack_initial=0)),
                          ('$phi82.0', State(pc_initial=82 nstack_initial=2))},
             '$phi82.0': {('$phi80.0', State(pc_initial=80 nstack_initial=1))},
             '$phi82.1': {('$80for_iter.2',
                           State(pc_initial=80 nstack_initial=1))}})
2025-03-21 20:14:15,397 - numba.core.byteflow - DEBUG - changing phismap: defaultdict(<class 'set'>,
            {'$phi80.0': {('$78get_iter.36',
                           State(pc_initial=0 nstack_initial=0)),
                          ('$phi80.0', State(pc_initial=80 nstack_initial=1))},
             '$phi82.0': {('$78get_iter.36',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi82.1': {('$80for_iter.2',
                           State(pc_initial=80 nstack_initial=1))}})
2025-03-21 20:14:15,398 - numba.core.byteflow - DEBUG - changing phismap: defaultdict(<class 'set'>,
            {'$phi80.0': {('$78get_iter.36',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi82.0': {('$78get_iter.36',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi82.1': {('$80for_iter.2',
                           State(pc_initial=80 nstack_initial=1))}})
2025-03-21 20:14:15,398 - numba.core.byteflow - DEBUG - changing phismap: defaultdict(<class 'set'>,
            {'$phi80.0': {('$78get_iter.36',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi82.0': {('$78get_iter.36',
                           State(pc_initial=0 nstack_initial=0))},
             '$phi82.1': {('$80for_iter.2',
                           State(pc_initial=80 nstack_initial=1))}})
2025-03-21 20:14:15,398 - numba.core.byteflow - DEBUG - keep phismap: {'$phi80.0': {('$78get_iter.36', State(pc_initial=0 nstack_initial=0))},
 '$phi82.1': {('$80for_iter.2', State(pc_initial=80 nstack_initial=1))}}
2025-03-21 20:14:15,399 - numba.core.byteflow - DEBUG - new_out: defaultdict(<class 'dict'>,
            {State(pc_initial=0 nstack_initial=0): {'$phi80.0': '$78get_iter.36'},
             State(pc_initial=80 nstack_initial=1): {'$phi82.1': '$80for_iter.2'}})
2025-03-21 20:14:15,399 - numba.core.byteflow - DEBUG - ----------------------DONE Prune PHIs-----------------------
2025-03-21 20:14:15,399 - numba.core.byteflow - DEBUG - block_infos State(pc_initial=0 nstack_initial=0):
AdaptBlockInfo(insts=((0, {}), (2, {'res': '$x2.0'}), (4, {'item': '$x2.0', 'res': '$4load_attr.1'}), (6, {'value': '$4load_attr.1'}), (8, {'res': '$8load_global.2'}), (10, {'item': '$8load_global.2', 'res': '$10load_attr.3'}), (12, {'res': '$full_shape012.4'}), (14, {'res': '$14load_global.5'}), (16, {'item': '$14load_global.5', 'res': '$16load_attr.6'}), (18, {'res': '$const18.7'}), (20, {'func': '$10load_attr.3', 'args': ['$full_shape012.4', '$16load_attr.6'], 'names': '$const18.7', 'res': '$20call_function_kw.8'}), (22, {'value': '$20call_function_kw.8'}), (24, {'res': '$const24.9'}), (26, {'res': '$out026.10'}), (28, {'res': '$const28.11'}), (30, {'res': '$const30.12'}), (32, {'start': '$const28.11', 'stop': '$const30.12', 'step': None, 'res': '$32build_slice.14', 'slicevar': '$32build_slice.13'}), (34, {'target': '$out026.10', 'index': '$32build_slice.14', 'value': '$const24.9'}), (36, {'res': '$const36.15'}), (38, {'res': '$out038.16'}), (40, {'res': '$const40.17'}), (42, {'res': '$const42.18'}), (44, {'start': '$const40.17', 'stop': '$const42.18', 'step': None, 'res': '$44build_slice.20', 'slicevar': '$44build_slice.19'}), (46, {'target': '$out038.16', 'index': '$44build_slice.20', 'value': '$const36.15'}), (48, {'res': '$48load_global.21'}), (50, {'res': '$50load_global.22'}), (52, {'res': '$const52.23'}), (54, {'res': '$const54.24'}), (56, {'func': '$50load_global.22', 'args': ['$const52.23', '$const54.24'], 'res': '$56call_function.25'}), (58, {'value': '$56call_function.25', 'res': '$58unary_negative.26'}), (60, {'res': '$full_shape060.27'}), (62, {'res': '$const62.28'}), (64, {'index': '$const62.28', 'target': '$full_shape060.27', 'res': '$64binary_subscr.29'}), (66, {'res': '$66load_global.30'}), (68, {'res': '$const68.31'}), (70, {'res': '$const70.32'}), (72, {'func': '$66load_global.30', 'args': ['$const68.31', '$const70.32'], 'res': '$72call_function.33'}), (74, {'lhs': '$64binary_subscr.29', 'rhs': '$72call_function.33', 'res': '$74binary_subtract.34'}), (76, {'func': '$48load_global.21', 'args': ['$58unary_negative.26', '$74binary_subtract.34'], 'res': '$76call_function.35'}), (78, {'value': '$76call_function.35', 'res': '$78get_iter.36'})), outgoing_phis={'$phi80.0': '$78get_iter.36'}, blockstack=(), active_try_block=None, outgoing_edgepushed={80: ('$78get_iter.36',)})
2025-03-21 20:14:15,399 - numba.core.byteflow - DEBUG - block_infos State(pc_initial=80 nstack_initial=1):
AdaptBlockInfo(insts=((80, {'iterator': '$phi80.0', 'pair': '$80for_iter.1', 'indval': '$80for_iter.2', 'pred': '$80for_iter.3'}),), outgoing_phis={'$phi82.1': '$80for_iter.2'}, blockstack=(), active_try_block=None, outgoing_edgepushed={90: (), 82: ('$phi80.0', '$80for_iter.2')})
2025-03-21 20:14:15,399 - numba.core.byteflow - DEBUG - block_infos State(pc_initial=82 nstack_initial=2):
AdaptBlockInfo(insts=((82, {'value': '$phi82.1'}), (84, {'res': '$const84.2'}), (86, {'value': '$const84.2'}), (88, {})), outgoing_phis={}, blockstack=(), active_try_block=None, outgoing_edgepushed={80: ('$phi82.0',)})
2025-03-21 20:14:15,399 - numba.core.byteflow - DEBUG - block_infos State(pc_initial=90 nstack_initial=0):
AdaptBlockInfo(insts=((90, {'res': '$out090.0'}), (92, {'retval': '$out090.0', 'castval': '$92return_value.1'})), outgoing_phis={}, blockstack=(), active_try_block=None, outgoing_edgepushed={})
2025-03-21 20:14:15,401 - numba.core.interpreter - DEBUG - label 0:
    x = arg(0, name=x)                       ['x']
    full_shape0 = getattr(value=x, attr=shape) ['full_shape0', 'x']
    $8load_global.2 = global(np: <module 'numpy' from '/home/darce/.local/lib/python3.10/site-packages/numpy/__init__.py'>) ['$8load_global.2']
    $10load_attr.3 = getattr(value=$8load_global.2, attr=empty) ['$10load_attr.3', '$8load_global.2']
    $14load_global.5 = global(np: <module 'numpy' from '/home/darce/.local/lib/python3.10/site-packages/numpy/__init__.py'>) ['$14load_global.5']
    $16load_attr.6 = getattr(value=$14load_global.5, attr=bool_) ['$14load_global.5', '$16load_attr.6']
    out0 = call $10load_attr.3(full_shape0, func=$10load_attr.3, args=[Var(full_shape0, <string>:2)], kws=[('dtype', Var($16load_attr.6, <string>:3))], vararg=None, varkwarg=None, target=None) ['$10load_attr.3', '$16load_attr.6', 'full_shape0', 'out0']
    $const24.9 = const(int, 0)               ['$const24.9']
    $const28.11 = const(NoneType, None)      ['$const28.11']
    $const30.12 = const(int, 1)              ['$const30.12']
    $32build_slice.13 = global(slice: <class 'slice'>) ['$32build_slice.13']
    $32build_slice.14 = call $32build_slice.13($const28.11, $const30.12, func=$32build_slice.13, args=(Var($const28.11, <string>:4), Var($const30.12, <string>:4)), kws=(), vararg=None, varkwarg=None, target=None) ['$32build_slice.13', '$32build_slice.14', '$const28.11', '$const30.12']
    out0[$32build_slice.14] = $const24.9     ['$32build_slice.14', '$const24.9', 'out0']
    $const36.15 = const(int, 0)              ['$const36.15']
    $const40.17 = const(int, -1)             ['$const40.17']
    $const42.18 = const(NoneType, None)      ['$const42.18']
    $44build_slice.19 = global(slice: <class 'slice'>) ['$44build_slice.19']
    $44build_slice.20 = call $44build_slice.19($const40.17, $const42.18, func=$44build_slice.19, args=(Var($const40.17, <string>:5), Var($const42.18, <string>:5)), kws=(), vararg=None, varkwarg=None, target=None) ['$44build_slice.19', '$44build_slice.20', '$const40.17', '$const42.18']
    out0[$44build_slice.20] = $const36.15    ['$44build_slice.20', '$const36.15', 'out0']
    $48load_global.21 = global(range: <class 'range'>) ['$48load_global.21']
    $50load_global.22 = global(min: <built-in function min>) ['$50load_global.22']
    $const52.23 = const(int, 0)              ['$const52.23']
    $const54.24 = const(int, -1)             ['$const54.24']
    $56call_function.25 = call $50load_global.22($const52.23, $const54.24, func=$50load_global.22, args=[Var($const52.23, <string>:6), Var($const54.24, <string>:6)], kws=(), vararg=None, varkwarg=None, target=None) ['$50load_global.22', '$56call_function.25', '$const52.23', '$const54.24']
    $58unary_negative.26 = unary(fn=<built-in function neg>, value=$56call_function.25) ['$56call_function.25', '$58unary_negative.26']
